Conference,name,embed_code,thumbnail
Fall2011,googleHD.mov,//fast.wistia.net/embed/iframe/65w37ihsf0,http://embed.wistia.com/deliveries/740140f21e5141b91f678ceb94d452aa761466a9.jpg
Fall2011,incommHD.mov,//fast.wistia.net/embed/iframe/grr6x15bp7,http://embed.wistia.com/deliveries/de8c6f20bc9c2a0372e67793582e9f1f8f61e5ea.jpg
Fall2011,indHD.mov,//fast.wistia.net/embed/iframe/26gtvunvb3,http://embed.wistia.com/deliveries/2766a94a9b2c549d4b16a180093dad4b5dd19bb4.jpg
Fall2011,JingitHD.mov,//fast.wistia.net/embed/iframe/7pa70uag10,http://embed.wistia.com/deliveries/721beeb620475a72a7f1283482c048b4062dcbab.jpg
Fall2011,kabbageHD.mov,//fast.wistia.net/embed/iframe/bl106yxxj4,http://embed.wistia.com/deliveries/6452dfddafe47b3a84d545e00b6dad3eb45ae7f6.jpg
Fall2011,konyHD.mov,//fast.wistia.net/embed/iframe/7wlje4iq90,http://embed.wistia.com/deliveries/bcf497467f12047082d5b0d4a4219b3fd2a09c4b.jpg
Fall2011,LearnVestHD.mov,//fast.wistia.net/embed/iframe/hgn7k15c51,http://embed.wistia.com/deliveries/499d4d9074e4b3784c8132a85bfd807351df25a4.jpg
Fall2011,lightercapitalHD.mov,//fast.wistia.net/embed/iframe/irtvfu3hpc,http://embed.wistia.com/deliveries/ae12a98a1bc9cbb01467bba65e091f8cfe0f7c8d.jpg
Fall2011,mastercardHD.mov,//fast.wistia.net/embed/iframe/18y0t1t3mw,http://embed.wistia.com/deliveries/0c40a2cb2611276219b6150330bfdec5db0de161.jpg
Fall2011,MicronotesHD.mov,//fast.wistia.net/embed/iframe/wgvu73zjb8,http://embed.wistia.com/deliveries/2edf61de9de77cd614d1fdb332ea8726dcf618df.jpg
Fall2011,miicardHD.mov,//fast.wistia.net/embed/iframe/8gby4facbg,http://embed.wistia.com/deliveries/461c61eb71c10294a9bcc99372a905a7110c422c.jpg
Fall2011,mitekHD.mov,//fast.wistia.net/embed/iframe/2mq25f2enw,http://embed.wistia.com/deliveries/d3f2b8e7d52ef7da3b67ef8b7216307a228c0c21.jpg
Fall2011,modoHD.mov,//fast.wistia.net/embed/iframe/382vccqb84,http://embed.wistia.com/deliveries/7cb7b7b25fbbc9f54b0c8560eb2d1f6e70f957c4.jpg
Fall2011,mootwinHD.mov,//fast.wistia.net/embed/iframe/sazc4yhqxk,http://embed.wistia.com/deliveries/021c275c2407e8828da2587fa89980da4832581d.jpg
Fall2011,MyCyberTwinHD.mov,//fast.wistia.net/embed/iframe/sf21acup5m,http://embed.wistia.com/deliveries/6a4c14f3c97f2f752b377222453e0b3de67f6c5e.jpg
Fall2011,OffermaticHD.mov,//fast.wistia.net/embed/iframe/dz1uf26o1m,http://embed.wistia.com/deliveries/216499dd57ca14f6a0cbc46dcc2f4cb9887e43b2.jpg
Fall2011,oFlowsHD.mov,//fast.wistia.net/embed/iframe/rs9lodhcd9,http://embed.wistia.com/deliveries/5639590eabe5f335639d06ff4d3c119f7f6bb366.jpg
Fall2011,PayNearMeHD.mov,//fast.wistia.net/embed/iframe/u4nmxa1sfp,http://embed.wistia.com/deliveries/3957027226c37aae3a78715db1d1b9e877e56121.jpg
Fall2011,PersonalCapitalHD.mov,//fast.wistia.net/embed/iframe/0irh6m6c57,http://embed.wistia.com/deliveries/3e1a9c4c99d33d7e2286505e2655c8ee392e8055.jpg
Fall2011,PlanwiseHD.mov,//fast.wistia.net/embed/iframe/airfrrvpjc,http://embed.wistia.com/deliveries/ce243b6d31aeb6ac683a171eed5d6a304bc34249.jpg
Fall2011,plastycHD.mov,//fast.wistia.net/embed/iframe/2hghiggs8r,http://embed.wistia.com/deliveries/2dea044789523dd9ec4a2bf95cdc12115e8b86e9.jpg
Fall2011,ReadyForZeroHD.mov,//fast.wistia.net/embed/iframe/ehmza8plm9,http://embed.wistia.com/deliveries/c4637cdeb91bf7d4357d433bd9e55f4c3805c590.jpg
Fall2011,RebirthHD.mov,//fast.wistia.net/embed/iframe/98sh15l4du,http://embed.wistia.com/deliveries/304c2d1212d2b43e9267dfa09d558fa782f986e6.jpg
Fall2011,RobotDoughHD.mov,//fast.wistia.net/embed/iframe/l81fi8uwg5,http://embed.wistia.com/deliveries/ca55ca2c1c14de1e08adab6f22666dde6d474bf5.jpg
Fall2011,SegmintHD.mov,//fast.wistia.net/embed/iframe/sg4q1cnqll,http://embed.wistia.com/deliveries/185313018807e6b57debd4f2501eb4c7d0883de5.jpg
Fall2011,SigFigHD.mov,//fast.wistia.net/embed/iframe/0r60ok6myi,http://embed.wistia.com/deliveries/5e627222930f329ca93757acd416b7af26e64f89.jpg
Fall2011,SwipelyHD.mov,//fast.wistia.net/embed/iframe/y3bxwlh7fi,http://embed.wistia.com/deliveries/85fd700172c2606731cb559c2d8e8ef4f91808e1.jpg
Fall2011,t8HD.mov,//fast.wistia.net/embed/iframe/1k7ues8nqp,http://embed.wistia.com/deliveries/ca736830707ae53e63783f2613a06d90c41937b6.jpg
Fall2011,TandemMoneyHD.mov,//fast.wistia.net/embed/iframe/s3mpcggh7t,http://embed.wistia.com/deliveries/e803bae2f103270386f11bb3b6f0c72f0ae07fa9.jpg
Fall2011,TransecqHD.mov,//fast.wistia.net/embed/iframe/p2mtxs9q9t,http://embed.wistia.com/deliveries/a78542c77f45fd89b6125d8dfdfcfcfd30895d42.jpg
Fall2011,TransparencyHD.mov,//fast.wistia.net/embed/iframe/z4qtur8cz8,http://embed.wistia.com/deliveries/ebeb6dedde277b31554756eda2f451ad38aa405c.jpg
Fall2011,WeembaHD.mov,//fast.wistia.net/embed/iframe/kh5eq1bn9d,http://embed.wistia.com/deliveries/c431c8d7168f2bc32a04d5ff55992776985cf241.jpg
Fall2011,YodleeHD.mov,//fast.wistia.net/embed/iframe/42j9vpq10z,http://embed.wistia.com/deliveries/aa3f21794a9f300ab6d2a3ae5396e0400fad22d9.jpg
Fall2012,Actiance.mov,//fast.wistia.net/embed/iframe/vp4fzkwanx,http://embed.wistia.com/deliveries/dfc4db9df0cacab679d75df067aeb920ca82757b.jpg
Fall2012,Akamai.mov,//fast.wistia.net/embed/iframe/wxsy5p2k3n,http://embed.wistia.com/deliveries/3d969e18967b0b166e45b0e3721a3bee3ebd7639.jpg
Fall2012,aSpark.mov,//fast.wistia.net/embed/iframe/n1t5pvy93b,http://embed.wistia.com/deliveries/3fea1bca2f44b085d781a049f88635bec2584333.jpg
Fall2012,Backbase.mov,//fast.wistia.net/embed/iframe/csflyjwikc,http://embed.wistia.com/deliveries/bbbff6c1cb342a1187e4316a016a79af3a46a997.jpg
Fall2012,Banno.mov,//fast.wistia.net/embed/iframe/lqhj0bi0qc,http://embed.wistia.com/deliveries/6b5aedb779a739ed7c75caeea2032c61803df81a.jpg
Fall2012,BCSG.mov,//fast.wistia.net/embed/iframe/6ao5atliz7,http://embed.wistia.com/deliveries/1dcf27fd4dbfdb12bc8785f961ef59bae48bba7c.jpg
Fall2012,Billhighway.mov,//fast.wistia.net/embed/iframe/ylsb2wwc13,http://embed.wistia.com/deliveries/4370d9da632a7baf04ec18e248283ef93efb0e77.jpg
Fall2012,BlackhawkNetwork.mov,//fast.wistia.net/embed/iframe/rif7nmy64d,http://embed.wistia.com/deliveries/7e1b20eb8e2c9b48660f36e0f83eaf3db64ec822.jpg
Fall2012,Bolstr.mov,//fast.wistia.net/embed/iframe/vxnjfi1bo0,http://embed.wistia.com/deliveries/72685de36218c95aa0e25c737ada7e4a9e8882fb.jpg
Fall2012,CachetFinancial.mov,//fast.wistia.net/embed/iframe/ian9bkzmca,http://embed.wistia.com/deliveries/b35bc5bcae30e2874c5ba6775c6a394999fcf3ca.jpg
Fall2012,CartaWorldwide.mov,//fast.wistia.net/embed/iframe/4her5fizpu,http://embed.wistia.com/deliveries/69520c2126f6f69093a92c18083f8d9138875e30.jpg
Fall2012,CKMack.mov,//fast.wistia.net/embed/iframe/lacrzf8cim,http://embed.wistia.com/deliveries/84725101538f0f800da0b100478c658334b8bd4b.jpg
Fall2012,CommunityLend.mov,//fast.wistia.net/embed/iframe/34d8nm4cmn,http://embed.wistia.com/deliveries/943fe7c17c76e9872a55633b7f3bac0bc47eeb99.jpg
Fall2012,CompassPlus.mov,//fast.wistia.net/embed/iframe/6bdfkbf7ok,http://embed.wistia.com/deliveries/e030cf4e67c61acea1dd0edd569ca33e5c2d7cd2.jpg
Fall2012,CreditSesame.mov,//fast.wistia.net/embed/iframe/eqpnw51ua9,http://embed.wistia.com/deliveries/a8f438afab9db2f177430eea11845ac58f4c488d.jpg
Fall2012,Dashlane.mov,//fast.wistia.net/embed/iframe/03taweozrg,http://embed.wistia.com/deliveries/200e88ae61540df0923f17f14e112be5cc5abce4.jpg
Fall2012,DeluxeCorporation.mov,//fast.wistia.net/embed/iframe/sfse3bo26w,http://embed.wistia.com/deliveries/1929ee09ad4a3f6e87341c1c21ba4a27cb21f221.jpg
Fall2012,DigitalMailer.mov,//fast.wistia.net/embed/iframe/3w67hjry38,http://embed.wistia.com/deliveries/c6c50ed25b1e653f879e5bb9c54cae450540e134.jpg
Fall2012,Dynamics.mov,//fast.wistia.net/embed/iframe/xdmf4qq04j,http://embed.wistia.com/deliveries/07df204ff118af3349c6952a12d29ff5c779c02c.jpg
Fall2012,Emida.mov,//fast.wistia.net/embed/iframe/qsitlzaw57,http://embed.wistia.com/deliveries/0a1f2e0cf419bf26d4f0961de739467dd1bec4af.jpg
Fall2012,eToro.mov,//fast.wistia.net/embed/iframe/y5nwp5etrj,http://embed.wistia.com/deliveries/9c44a7d3777edcb80e2a0a2f4b7e42dc29cf9ee4.jpg
Fall2012,Euronovate.mov,//fast.wistia.net/embed/iframe/xw29n5x6tr,http://embed.wistia.com/deliveries/3404f4d1632262d99b7926c1d09a93ddc116d656.jpg
Fall2012,Experian.mov,//fast.wistia.net/embed/iframe/4x31lh4904,http://embed.wistia.com/deliveries/b1a1e130132eeb2a8dbd8b398cd0c00d6e12dada.jpg
Fall2012,Finovera.mov,//fast.wistia.net/embed/iframe/efjs8px1e7,http://embed.wistia.com/deliveries/d4481f7815a97059b1667e87299b9df8d49178ad.jpg
Fall2012,Fiserv.mov,//fast.wistia.net/embed/iframe/vmzgyaiyy1,http://embed.wistia.com/deliveries/c7063f9b83e77dbba5c89ea49b1e7dc2f5c1dbaf.jpg
Fall2012,Handpoint.mov,//fast.wistia.net/embed/iframe/jywz8kf6t3,http://embed.wistia.com/deliveries/263e95e2798c82cebe77706fc201277239cdcd4c.jpg
Fall2012,IBSS.mov,//fast.wistia.net/embed/iframe/yph3w37bpm,http://embed.wistia.com/deliveries/ec68acf3f14c8003295b59e3b9d096dddbae8ecf.jpg
Fall2012,IdeonChoice.mov,//fast.wistia.net/embed/iframe/9xnfvfdd12,http://embed.wistia.com/deliveries/c93c48d6ed245089a8ce02e66b71b3fc2defeae1.jpg
Fall2012,IDology.mov,//fast.wistia.net/embed/iframe/kglar5d13c,http://embed.wistia.com/deliveries/a68f3941c8aac606aa21e1345b32b7ad35eb82f8.jpg
Fall2012,IgniteSales.mov,//fast.wistia.net/embed/iframe/n5i7vr14fc,http://embed.wistia.com/deliveries/a6ff19f741ac4eea336b0e578f88736c5421a804.jpg
Fall2012,ImpulseSave.mov,//fast.wistia.net/embed/iframe/nvuu8lpj3f,http://embed.wistia.com/deliveries/52e2c5cb441362d295358d678e6b513069074e56.jpg
Fall2012,INDGroup.mov,//fast.wistia.net/embed/iframe/33h6weadw2,http://embed.wistia.com/deliveries/c270d515e92044cb8b8df2ac70beb47b27694c5d.jpg
Fall2012,Leadfusion.mov,//fast.wistia.net/embed/iframe/xobydcukud,http://embed.wistia.com/deliveries/315851fcbd7b0453c033f7d1ae9b26bde61e768d.jpg
Fall2012,LearnVest.mov,//fast.wistia.net/embed/iframe/s5xdfz5vs2,http://embed.wistia.com/deliveries/a54c921613d5b4f4367d4ebd9b8319559586ebeb.jpg
Fall2012,LinkableNetworks.mov,//fast.wistia.net/embed/iframe/r4hzmup27f,http://embed.wistia.com/deliveries/7e621fbb619360197bbe0fe42d437380e28e62ae.jpg
Fall2012,Locaid.mov,//fast.wistia.net/embed/iframe/pg2fwuahj4,http://embed.wistia.com/deliveries/4acf4c63c2a3ba8139bbd719cae6643c6ecce29a.jpg
Fall2012,Luminous.mov,//fast.wistia.net/embed/iframe/ewhg3delup,http://embed.wistia.com/deliveries/db2e7407176e873ccf868f4966149fb93ad71fe8.jpg
Fall2012,Manilla.mov,//fast.wistia.net/embed/iframe/oyk2o30ymx,http://embed.wistia.com/deliveries/209c334bdc42c89fb32755c5439409f4d870cdef.jpg
Fall2012,MoneyDesktop.mov,//fast.wistia.net/embed/iframe/x1ycx8y5ag,http://embed.wistia.com/deliveries/fdf572d981af54c7fa5aa6cebad8d74c52671ddd.jpg
Fall2012,MortgageHarmony.mov,//fast.wistia.net/embed/iframe/urp78ma8sj,http://embed.wistia.com/deliveries/d3ad3784628fabcfb0cbf2ef0c339db4668a0aa6.jpg
Fall2012,MShift.mov,//fast.wistia.net/embed/iframe/36f53jc043,http://embed.wistia.com/deliveries/5107f5974173d47cc32132fa03f9c96cfee9bb91.jpg
Fall2012,Ohpen.mov,//fast.wistia.net/embed/iframe/enof0wza7z,http://embed.wistia.com/deliveries/49eeb912762bd9b337bfa95277305c5cd02a4142.jpg
Fall2012,Payfone.mov,//fast.wistia.net/embed/iframe/0kwr7owxxv,http://embed.wistia.com/deliveries/7583f75389fe0f7ceff0f303ab5f51cb9da8cfa8.jpg
Fall2012,PaySimple.mov,//fast.wistia.net/embed/iframe/yeql4fclzw,http://embed.wistia.com/deliveries/a2245b5b3905ea43a3a074d68a719f0a3f35000b.jpg
Fall2012,PayTap.mov,//fast.wistia.net/embed/iframe/r35of043h3,http://embed.wistia.com/deliveries/2c02d33e3cacec49f52664433f8474363fe0c022.jpg
Fall2012,PersonalCapital.mov,//fast.wistia.net/embed/iframe/9009li2krf,http://embed.wistia.com/deliveries/8e8d4c4844bd06b8c1bb0a9ca6b90cb01543fbc6.jpg
Fall2012,PindropSecurity.mov,//fast.wistia.net/embed/iframe/rqtj1c6zpb,http://embed.wistia.com/deliveries/bca804af39521d0cfc92ba4e4e76aa94190ca7ba.jpg
Fall2012,PlayMoolah.mov,//fast.wistia.net/embed/iframe/9tu02ivh9k,http://embed.wistia.com/deliveries/317ff778fc66ba6104e6da975ab356a14fb5dc84.jpg
Fall2012,PreCash.mov,//fast.wistia.net/embed/iframe/965x19cg1u,http://embed.wistia.com/deliveries/4636efaacaadb7ad238dbdb9adf0189b8efb31cb.jpg
Fall2012,PrepaidResources.mov,//fast.wistia.net/embed/iframe/4sqlrnc4u5,http://embed.wistia.com/deliveries/a6ba9e47184bc7eef050cae4c5660d6347aad5e9.jpg
Fall2012,SecureKey.mov,//fast.wistia.net/embed/iframe/y2zd1p65og,http://embed.wistia.com/deliveries/e80d3f5f72a23da6f3b5c4c6dceb442205644cd8.jpg
Fall2012,Segmint.mov,//fast.wistia.net/embed/iframe/658c0k5o6f,http://embed.wistia.com/deliveries/75df9e9fca96007a4dbebea7491a149b110d1f68.jpg
Fall2012,ShopKeepPOS.mov,//fast.wistia.net/embed/iframe/2awmb9fd2n,http://embed.wistia.com/deliveries/05be2e73501ecfb86de7a7a85a438acd879582e3.jpg
Fall2012,Stockr.mov,//fast.wistia.net/embed/iframe/jfxezwlgv2,http://embed.wistia.com/deliveries/ba9c1e846061bd8f29c9a9a1082f546e36f8bff5.jpg
Fall2012,TheCurrencyCloud.mov,//fast.wistia.net/embed/iframe/0e1jjempaa,http://embed.wistia.com/deliveries/0196f11b9d6cce48b125e5cbaa7aa40653fe0bd6.jpg
Fall2012,ThomsonReuters.mov,//fast.wistia.net/embed/iframe/rkfig0v3zy,http://embed.wistia.com/deliveries/6080d73a806ae830e41e0151111b5bf71d2d5226.jpg
Fall2012,TouMetis.mov,//fast.wistia.net/embed/iframe/952i2e6oiw,http://embed.wistia.com/deliveries/38998d49ab86c7c438ba9d0c8b69fb0ebdc2342a.jpg
Fall2012,Truaxis.mov,//fast.wistia.net/embed/iframe/32f5fmkfem,http://embed.wistia.com/deliveries/286556e6fa0ca4318313223a61919d996370524f.jpg
Fall2012,Tuitionio.mov,//fast.wistia.net/embed/iframe/kziv0s1obg,http://embed.wistia.com/deliveries/31671cd65c430299446555330cab1222086ac3d3.jpg
Fall2012,ValidSoft.mov,//fast.wistia.net/embed/iframe/lyjtzpjqrv,http://embed.wistia.com/deliveries/5758e1f20664d0f0af1ed304589d8549414fb0f1.jpg
Fall2012,VirtualPiggy.mov,//fast.wistia.net/embed/iframe/hoombvif5r,http://embed.wistia.com/deliveries/2c15de274b5fb870c57447a7f0a47a611ce85fe0.jpg
Fall2012,Waspit.mov,//fast.wistia.net/embed/iframe/cwfthsmgkf,http://embed.wistia.com/deliveries/89d92241737869ffff45031e134e9c8b0b141e6b.jpg
Fall2012,Yodlee.mov,//fast.wistia.net/embed/iframe/53wtgrrbbr,http://embed.wistia.com/deliveries/19ee6fe464a9ca1c7539782e990126a05e38b6d2.jpg
Fall2013,AkimboFinancial.mov,//fast.wistia.net/embed/iframe/cwudc8ezhq,http://embed.wistia.com/deliveries/3658732168cb41ab84c3f6090c9dd0c1f7a30d6e.jpg
Fall2013,Apprenda.mov,//fast.wistia.net/embed/iframe/m5ygucrgwq,http://embed.wistia.com/deliveries/1b13ffa8ecbedd3210b03c6a469f22e8a1ac69ca.jpg
Fall2013,authenticID.mov,//fast.wistia.net/embed/iframe/fvig61gfra,http://embed.wistia.com/deliveries/ac37a56a8b34884f897346288aa3d062e1128b08.jpg
Fall2013,authenticID_clean_aperature_info.mov,//fast.wistia.net/embed/iframe/oe1343mwsz,http://embed.wistia.com/deliveries/d4b4a7fa9755be7bd6eab21b08e7d9be94374aed.jpg
Fall2013,authenticID_no_aperature_info.mov,//fast.wistia.net/embed/iframe/dbjs1qx5w8,http://embed.wistia.com/deliveries/0d6ec632d166f13e98adbeb170bc29d404793e66.jpg
Fall2013,Backbase.mov,//fast.wistia.net/embed/iframe/ml14xl85pk,http://embed.wistia.com/deliveries/09e8e589ba6ce5a9b8acb3ef3e50eff9c2700f06.jpg
Fall2013,BehavioSec.mov,//fast.wistia.net/embed/iframe/0nj0js7du8,http://embed.wistia.com/deliveries/2cad2abecb900f7b197d56e6be1a3db10d64db07.jpg
Fall2013,BizEquity.mov,//fast.wistia.net/embed/iframe/6t7q9daylw,http://embed.wistia.com/deliveries/47d3454a17cce0338f1d5751a923b61fc7aefcf5.jpg
Fall2013,BSI.mov,//fast.wistia.net/embed/iframe/46kud4xcfy,http://embed.wistia.com/deliveries/cefe0f7840813ac42d4d80590de8bbfe9cbaf418.jpg
Fall2013,CapitalAccessNetwork.mov,//fast.wistia.net/embed/iframe/bz58w4qiyi,http://embed.wistia.com/deliveries/6bf4e3e8897cd66d0982c8ed962d4c833e0b3c7a.jpg
Fall2013,Cardlytics.mov,//fast.wistia.net/embed/iframe/wo2ecu5a9d,http://embed.wistia.com/deliveries/fe2c6f9406d5c7ea63344f57b34deb70670a6c50.jpg
Fall2013,CoverHound.mov,//fast.wistia.net/embed/iframe/p0kwjepcco,http://embed.wistia.com/deliveries/48f84d1bdc22a9c09ebdba3f443bf7e956226d27.jpg
Fall2013,CR2.mov,//fast.wistia.net/embed/iframe/1d8lblc79v,http://embed.wistia.com/deliveries/cc6dfcb06a754feecfa6f0d158181b599eb3aef5.jpg
Fall2013,Deluxe_VerifyValid.mov,//fast.wistia.net/embed/iframe/xs1x9ebe2y,http://embed.wistia.com/deliveries/c954ce9118c9147d59362bd491b7d5f51891dba7.jpg
Fall2013,DoubleBeam.mov,//fast.wistia.net/embed/iframe/7g9i5p9evk,http://embed.wistia.com/deliveries/3920927061c496828f7a3da9de9e47df2eaf9590.jpg
Fall2013,Dynamics.mov,//fast.wistia.net/embed/iframe/maa2brkr48,http://embed.wistia.com/deliveries/8489885f87b24bf7c740e3f9369b3668e883b881.jpg
Fall2013,FinanceIt.mov,//fast.wistia.net/embed/iframe/damidf51bz,http://embed.wistia.com/deliveries/d68a07183c68ab613e35bb74be1b76fca1903602.jpg
Fall2013,FinancialGuard.mov,//fast.wistia.net/embed/iframe/5ugiged8ff,http://embed.wistia.com/deliveries/18ff91103f02d532353ee9e76742df63c2378074.jpg
Fall2013,Finect.mov,//fast.wistia.net/embed/iframe/3kc9cjl4of,http://embed.wistia.com/deliveries/29b327ab5ab004469fb032c0f44f1954f58cd8d9.jpg
Fall2013,Fiserv.mov,//fast.wistia.net/embed/iframe/mj8bbp9ish,http://embed.wistia.com/deliveries/bdf4195873d6c1ff0002b40e6e2c65e99e65d067.jpg
Fall2013,FlexScore.mov,//fast.wistia.net/embed/iframe/obbbneery3,http://embed.wistia.com/deliveries/0c2d2774ae3ecf675c82d70c6b4cc06e5633cca3.jpg
Fall2013,FloatMoney.mov,//fast.wistia.net/embed/iframe/bawb2efglc,http://embed.wistia.com/deliveries/202b97d6be0b4e522e0e08908d92547c94a72e53.jpg
Fall2013,FutureAdvisor.mov,//fast.wistia.net/embed/iframe/wqxrh02ysx,http://embed.wistia.com/deliveries/37053cc6016eb6e95cd6bf6b9308df64f526fcc3.jpg
Fall2013,GMC.mov,//fast.wistia.net/embed/iframe/xyaqbf4913,http://embed.wistia.com/deliveries/88addb0310c822d5ee7863654bdd7a2da3671abb.jpg
Fall2013,GuideFinancial.mov,//fast.wistia.net/embed/iframe/p0gqh18xtq,http://embed.wistia.com/deliveries/04c104fb4ef9d46c968ce0050e793e747b9700ed.jpg
Fall2013,IgniteSales.mov,//fast.wistia.net/embed/iframe/33btnljoll,http://embed.wistia.com/deliveries/db685daf780b36e20f67348845139bac7de63ec7.jpg
Fall2013,InnovationAgency.mov,//fast.wistia.net/embed/iframe/9jnrj5xymo,http://embed.wistia.com/deliveries/eecc6c804508306496af9937f67a9235c2eda729.jpg
Fall2013,Instabank.mov,//fast.wistia.net/embed/iframe/krsjtosvcb,http://embed.wistia.com/deliveries/a8515684c6654a3fa629841219673329934a3f46.jpg
Fall2013,Interactions.mov,//fast.wistia.net/embed/iframe/3wtqbyuwaz,http://embed.wistia.com/deliveries/8d419dd82861da19f4c2cd4d5c3cd43a9e5d6826.jpg
Fall2013,Jumio.mov,//fast.wistia.net/embed/iframe/u5c47rrjqe,http://embed.wistia.com/deliveries/275db827707a4fdb9ae38eaa4818257b24b2e602.jpg
Fall2013,Kofax.mov,//fast.wistia.net/embed/iframe/ffuqwdjxg4,http://embed.wistia.com/deliveries/9599b1dce7fe21cd31ad73abf811c1ed18f1e7fa.jpg
Fall2013,LearnVest.mov,//fast.wistia.net/embed/iframe/tz27k72my8,http://embed.wistia.com/deliveries/ce8ff2e8b52ddc9c4611c835dff8bfd753bb5858.jpg
Fall2013,LighterCapital.mov,//fast.wistia.net/embed/iframe/lh4t1yuttj,http://embed.wistia.com/deliveries/c5fa363822644f9727018232cd352fb6d9b7cbb7.jpg
Fall2013,Lumesis.mov,//fast.wistia.net/embed/iframe/8c7mcoe5do,http://embed.wistia.com/deliveries/b13e7d87294144c737ba2ebf0c339090184413fe.jpg
Fall2013,Luminous.mov,//fast.wistia.net/embed/iframe/czk1f0cfb1,http://embed.wistia.com/deliveries/d1d91f5e636e9acaa7d720956309a05dc7d50f14.jpg
Fall2013,Manilla.mov,//fast.wistia.net/embed/iframe/0kel4zr0sg,http://embed.wistia.com/deliveries/494d4556cb5c43d2138de178d541c78450ed1a1c.jpg
Fall2013,MarketIQ.mov,//fast.wistia.net/embed/iframe/zy6n31hjyb,http://embed.wistia.com/deliveries/aa0980481439a76469bc30fa63e7bab7687912aa.jpg
Fall2013,MasterCard.mov,//fast.wistia.net/embed/iframe/yl9egv27ru,http://embed.wistia.com/deliveries/61fc1041b717211ddb6de727ba4a31cf66f4b44f.jpg
Fall2013,mbank_Accenture.mov,//fast.wistia.net/embed/iframe/3aaiifcali,http://embed.wistia.com/deliveries/30ad5a56feb70886d1fb5a1538b7ab4e58ce7148.jpg
Fall2013,miiCard.mov,//fast.wistia.net/embed/iframe/8esmkfpa82,http://embed.wistia.com/deliveries/75ec1b2884e39198120a8ecd704c956b5ca7cd0e.jpg
Fall2013,Mitek.mov,//fast.wistia.net/embed/iframe/0gwnhnoynx,http://embed.wistia.com/deliveries/52949f80a875f0828985d8853de25b28a8f5c14f.jpg
Fall2013,MoneyDesktop.mov,//fast.wistia.net/embed/iframe/l3wwmrjxxh,http://embed.wistia.com/deliveries/71b8c5ee9fb0a57d0ecf24878b58b71550a81e67.jpg
Fall2013,MotifInvesting.mov,//fast.wistia.net/embed/iframe/cn75hadiap,http://embed.wistia.com/deliveries/0a0f64e6f41d56dc6c5fd20409cfc81bfa9a174b.jpg
Fall2013,NarrativeScience.mov,//fast.wistia.net/embed/iframe/jj5h9a1aq2,http://embed.wistia.com/deliveries/95aeaccf4cb6277b88270e40646b8065043bcc38.jpg
Fall2013,Numbrs.mov,//fast.wistia.net/embed/iframe/9yqp2n5ni5,http://embed.wistia.com/deliveries/d0f0b08bc6d3a097af4a337c3100959bca5552b7.jpg
Fall2013,P2PCash.mov,//fast.wistia.net/embed/iframe/e741e1aw7e,http://embed.wistia.com/deliveries/98c0c8ea362bdf3890a8d9efdb2e2354235b4e39.jpg
Fall2013,PayWith.mov,//fast.wistia.net/embed/iframe/svkkpqt4nl,http://embed.wistia.com/deliveries/599643f38f238996007fc2dfb942787fa251eca9.jpg
Fall2013,PhonyInvoices.mov,//fast.wistia.net/embed/iframe/lc8r528yii,http://embed.wistia.com/deliveries/60ddfa2bd091db29fe3a33e428434448480da372.jpg
Fall2013,Pixeliris.mov,//fast.wistia.net/embed/iframe/amw39k27lg,http://embed.wistia.com/deliveries/67954291234e2ffeaa0abeb9f9d444918f60ed78.jpg
Fall2013,Place2Give.mov,//fast.wistia.net/embed/iframe/ijhxyv6yd1,http://embed.wistia.com/deliveries/864e81ea7c0e5f80bd63a9312e9aaa4aea802e9a.jpg
Fall2013,QuarterSpot.mov,//fast.wistia.net/embed/iframe/51y12e6fx5,http://embed.wistia.com/deliveries/b15aabc436322e5b402fe3c5aab519de62fbf5c5.jpg
Fall2013,RevolutionCredit.mov,//fast.wistia.net/embed/iframe/1ztifgxwch,http://embed.wistia.com/deliveries/1d45783f787f121c9933357a878da77367283937.jpg
Fall2013,SaaSMarkets.mov,//fast.wistia.net/embed/iframe/z2y4zjedo2,http://embed.wistia.com/deliveries/676395424813be0347fd638115cdefe5152c972a.jpg
Fall2013,SavedPlus.mov,//fast.wistia.net/embed/iframe/sfgx9x1opl,http://embed.wistia.com/deliveries/393548d48df42a717f2d773941fd4893ead3a916.jpg
Fall2013,SimplyVerity.mov,//fast.wistia.net/embed/iframe/irm4j4g8b9,http://embed.wistia.com/deliveries/39f31767d1ba9a911392ea5ca87c377d22b8b0fa.jpg
Fall2013,Socure.mov,//fast.wistia.net/embed/iframe/k5oduwkqxf,http://embed.wistia.com/deliveries/b28611e699ce1d6d965916467d235c2fd93f1845.jpg
Fall2013,SpearFysh.mov,//fast.wistia.net/embed/iframe/8i1zdhwrl9,http://embed.wistia.com/deliveries/a482b821d252fb8184d3d6fc4e620e044d9b93f5.jpg
Fall2013,Spreedly.mov,//fast.wistia.net/embed/iframe/h0q99uekpx,http://embed.wistia.com/deliveries/19317890c2ffa583c1d135833747805bf6e0690c.jpg
Fall2013,StrategyCorps.mov,//fast.wistia.net/embed/iframe/na0d2trz20,http://embed.wistia.com/deliveries/126ce2be5bd1051fdd5f2d6d5046ea209820e264.jpg
